[2025-03-04 04:34:08] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2025-03-04 04:34:08] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, transfer_files_locally, wrapup
[2025-03-04 04:34:08] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2025-03-04 04:34:08] [class-ss-archive-creation-job.php:172] Current task: setup
[2025-03-04 04:34:08] [class-ss-archive-creation-job.php:182] Performing task: setup
[2025-03-04 04:34:08] [class-ss-task.php:44] Status message: [setup] Setting up
[2025-03-04 04:34:10] [class-ss-setup-task.php:33] Creating archive directory: C:\Users\Personal\Local Sites\test1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1741062848\
[2025-03-04 04:34:10] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost:10004/
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:103] Filesize: 8105 bytes
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/pro-elements/assets/js/archive-posts.16a93245d08246e5e540.bundle.min.js
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c6831f79cf8-L3Rmyw.tmp to C:\Users\Personal\Local Sites\test1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1741062848/wp-content/plugins/pro-elements/assets/js/archive-posts.16a93245d08246e5e540.bundle.min.js
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 04:35:43] [class-ss-page.php:119] Checking Content Identical:a25b63fb6cfbd04010bc65ab9d7c72b00d24c21d===. Value: FALSE
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10004/wp-content/plugins/pro-elements/assets/js/archive-posts.6e398ddd4a81a78bcea3.bundle.js
[2025-03-04 04:35:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:339; Total: 1200
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c6831f813d0-bec4Dd.tmp
[2025-03-04 04:35:43] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10004/wp-content/plugins/pro-elements/assets/js/archive-posts.6e398ddd4a81a78bcea3.bundle.js?simply_static_page=3262
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10004/wp-content/plugins/pro-elements/assets/js/archive-posts.6e398ddd4a81a78bcea3.bundle.js?simply_static_page=3262
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:103] Filesize: 15894 bytes
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/pro-elements/assets/js/archive-posts.6e398ddd4a81a78bcea3.bundle.js
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c6831f813d0-bec4Dd.tmp to C:\Users\Personal\Local Sites\test1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1741062848/wp-content/plugins/pro-elements/assets/js/archive-posts.6e398ddd4a81a78bcea3.bundle.js
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 04:35:43] [class-ss-page.php:119] Checking Content Identical:420c12835d4c4cf29fb5f0db70001d532aacdd04===. Value: FALSE
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10004/wp-content/plugins/pro-elements/assets/js/cafdcd40a3ed0f7a7a4a.bundle.js
[2025-03-04 04:35:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:338; Total: 1200
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c6831f8b259-qb202K.tmp
[2025-03-04 04:35:43] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10004/wp-content/plugins/pro-elements/assets/js/cafdcd40a3ed0f7a7a4a.bundle.js?simply_static_page=3263
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10004/wp-content/plugins/pro-elements/assets/js/cafdcd40a3ed0f7a7a4a.bundle.js?simply_static_page=3263
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:103] Filesize: 67449 bytes
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/pro-elements/assets/js/cafdcd40a3ed0f7a7a4a.bundle.js
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c6831f8b259-qb202K.tmp to C:\Users\Personal\Local Sites\test1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1741062848/wp-content/plugins/pro-elements/assets/js/cafdcd40a3ed0f7a7a4a.bundle.js
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 04:35:43] [class-ss-page.php:119] Checking Content Identical:615a9f33d22e40a90a57f2765383808ed735c65e===. Value: FALSE
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10004/wp-content/plugins/pro-elements/assets/js/carousel.298f1fc9c115422aad0e.bundle.js
[2025-03-04 04:35:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:337; Total: 1200
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c6831f9c34b-g89aU5.tmp
[2025-03-04 04:35:43] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10004/wp-content/plugins/pro-elements/assets/js/carousel.298f1fc9c115422aad0e.bundle.js?simply_static_page=3264
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10004/wp-content/plugins/pro-elements/assets/js/carousel.298f1fc9c115422aad0e.bundle.js?simply_static_page=3264
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:103] Filesize: 10165 bytes
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/pro-elements/assets/js/carousel.298f1fc9c115422aad0e.bundle.js
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c6831f9c34b-g89aU5.tmp to C:\Users\Personal\Local Sites\test1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1741062848/wp-content/plugins/pro-elements/assets/js/carousel.298f1fc9c115422aad0e.bundle.js
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 04:35:43] [class-ss-page.php:119] Checking Content Identical:fc0bcf8c5dd4761213da60ee220e38fb0d8a38d6===. Value: FALSE
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10004/wp-content/plugins/pro-elements/assets/js/carousel.3620fca501cb18163600.bundle.min.js
[2025-03-04 04:35:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:336; Total: 1200
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c6831fa5449-lRwX4A.tmp
[2025-03-04 04:35:43] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10004/wp-content/plugins/pro-elements/assets/js/carousel.3620fca501cb18163600.bundle.min.js?simply_static_page=3265
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10004/wp-content/plugins/pro-elements/assets/js/carousel.3620fca501cb18163600.bundle.min.js?simply_static_page=3265
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:103] Filesize: 5013 bytes
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/pro-elements/assets/js/carousel.3620fca501cb18163600.bundle.min.js
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c6831fa5449-lRwX4A.tmp to C:\Users\Personal\Local Sites\test1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1741062848/wp-content/plugins/pro-elements/assets/js/carousel.3620fca501cb18163600.bundle.min.js
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 04:35:43] [class-ss-page.php:119] Checking Content Identical:2945c9885c2378380ee36f7afe677dae094df4fd===. Value: FALSE
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10004/wp-content/plugins/pro-elements/assets/js/code-highlight.d4867c919d0858f748df.bundle.js
[2025-03-04 04:35:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:335; Total: 1200
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c6831fb3dd7-jNNY48.tmp
[2025-03-04 04:35:43] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10004/wp-content/plugins/pro-elements/assets/js/code-highlight.d4867c919d0858f748df.bundle.js?simply_static_page=3266
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10004/wp-content/plugins/pro-elements/assets/js/code-highlight.d4867c919d0858f748df.bundle.js?simply_static_page=3266
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:103] Filesize: 1021 bytes
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/pro-elements/assets/js/code-highlight.d4867c919d0858f748df.bundle.js
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c6831fb3dd7-jNNY48.tmp to C:\Users\Personal\Local Sites\test1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1741062848/wp-content/plugins/pro-elements/assets/js/code-highlight.d4867c919d0858f748df.bundle.js
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 04:35:43] [class-ss-page.php:119] Checking Content Identical:6c2fc044531cc314479e43be114c572f53ff57b0===. Value: FALSE
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10004/wp-content/plugins/pro-elements/assets/js/code-highlight.d86022c8668c4b072592.bundle.min.js
[2025-03-04 04:35:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:334; Total: 1200
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c6831fbd00e-qFZH60.tmp
[2025-03-04 04:35:43] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10004/wp-content/plugins/pro-elements/assets/js/code-highlight.d86022c8668c4b072592.bundle.min.js?simply_static_page=3267
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10004/wp-content/plugins/pro-elements/assets/js/code-highlight.d86022c8668c4b072592.bundle.min.js?simply_static_page=3267
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:103] Filesize: 471 bytes
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/pro-elements/assets/js/code-highlight.d86022c8668c4b072592.bundle.min.js
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c6831fbd00e-qFZH60.tmp to C:\Users\Personal\Local Sites\test1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1741062848/wp-content/plugins/pro-elements/assets/js/code-highlight.d86022c8668c4b072592.bundle.min.js
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 04:35:43] [class-ss-page.php:119] Checking Content Identical:fdf794b68a335139c8294e3df1ee18ca78311db4===. Value: FALSE
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10004/wp-content/plugins/pro-elements/assets/js/contact-buttons-var-10.0dc9f4c9e85e7c4baa3a.bundle.min.js
[2025-03-04 04:35:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:333; Total: 1200
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c6831fc596d-a85k6y.tmp
[2025-03-04 04:35:43] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10004/wp-content/plugins/pro-elements/assets/js/contact-buttons-var-10.0dc9f4c9e85e7c4baa3a.bundle.min.js?simply_static_page=3268
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10004/wp-content/plugins/pro-elements/assets/js/contact-buttons-var-10.0dc9f4c9e85e7c4baa3a.bundle.min.js?simply_static_page=3268
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:103] Filesize: 7864 bytes
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/pro-elements/assets/js/contact-buttons-var-10.0dc9f4c9e85e7c4baa3a.bundle.min.js
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c6831fc596d-a85k6y.tmp to C:\Users\Personal\Local Sites\test1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1741062848/wp-content/plugins/pro-elements/assets/js/contact-buttons-var-10.0dc9f4c9e85e7c4baa3a.bundle.min.js
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 04:35:43] [class-ss-page.php:119] Checking Content Identical:c974dc43392521f49e9484f4cfadecfabeb02bbc===. Value: FALSE
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10004/wp-content/plugins/pro-elements/assets/js/contact-buttons-var-10.49a45dadc9c2facb4972.bundle.js
[2025-03-04 04:35:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:332; Total: 1200
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c6831fcdfeb-RpShfE.tmp
[2025-03-04 04:35:43] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10004/wp-content/plugins/pro-elements/assets/js/contact-buttons-var-10.49a45dadc9c2facb4972.bundle.js?simply_static_page=3269
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10004/wp-content/plugins/pro-elements/assets/js/contact-buttons-var-10.49a45dadc9c2facb4972.bundle.js?simply_static_page=3269
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:103] Filesize: 14529 bytes
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/pro-elements/assets/js/contact-buttons-var-10.49a45dadc9c2facb4972.bundle.js
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c6831fcdfeb-RpShfE.tmp to C:\Users\Personal\Local Sites\test1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1741062848/wp-content/plugins/pro-elements/assets/js/contact-buttons-var-10.49a45dadc9c2facb4972.bundle.js
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 04:35:43] [class-ss-page.php:119] Checking Content Identical:e18ae6ad10160f039f12b7bb8901b991a392d6fe===. Value: FALSE
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10004/wp-content/plugins/pro-elements/assets/js/contact-buttons.33ec3b540b7caec4d0f5.bundle.min.js
[2025-03-04 04:35:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:331; Total: 1200
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c6831fd849b-ndt2uY.tmp
[2025-03-04 04:35:43] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10004/wp-content/plugins/pro-elements/assets/js/contact-buttons.33ec3b540b7caec4d0f5.bundle.min.js?simply_static_page=3270
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10004/wp-content/plugins/pro-elements/assets/js/contact-buttons.33ec3b540b7caec4d0f5.bundle.min.js?simply_static_page=3270
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:103] Filesize: 13842 bytes
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/pro-elements/assets/js/contact-buttons.33ec3b540b7caec4d0f5.bundle.min.js
[2025-03-04 04:35:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c6831fd849b-ndt2uY.tmp to C:\Users\Personal\Local Sites\test1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1741062848/wp-content/plugins/pro-elements/assets/js/contact-buttons.33ec3b540b7caec4d0f5.bundle.min.js
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 04:35:43] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
